"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29"
"137",0,0,0,0,0,0,0,0,0,0,0,0,0,1.61,0,0,1.989,0,0,0,0.52209,0,1.11815,2.59401,0.07906,0.021686179,0.39642,0.01527,0
"138",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64103,0,0,0,0,0
"139",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"140",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"141",0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.877,2.164,0,4.503,0,0,0.74613,0,0,0.52984,2.5625,0,6.66219,4.19295,85.76313
"142",0,0,0,0,0,0,0,0,0,0,0,0,1375.703,118.029,10555.549,2.125,0,12.154,0,2.42329,0,0.0119,0,0.19734,4982.30307,5364.37285,1304.45204,4193.62565,867.53683
"143",0,0,0,0,0,0,0,0,0,0,0,0,634.001,1093.316,2103.074,0.094,0,10.716,0.876,0,0,0,0,0.58302,512.50846,2159.12716,246.8747,1213.26995,247.73178
"144",0,0,0,0,0,0,0,0,0,0,0,0,2.326,206.188,0,0,0,5.591,0,8.88909,0,0,0,0.12346,2.64134,11.60651,0.38216,177.80118,13.53632
"145",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.41213,0,0,129.85926,0.62884
"146",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"147",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"148",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"149",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"150",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"151",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"153",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"155",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02484,0,0,0,0
"156",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02872,0.98838,0.74949,0.08248,0.00213,0,0,0,0,0
"158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0,0,0,0,0.00281,0,0,0,0,0,0,0,0
"159",0,0,0,0,0,0,0,0,0,0,0,0,1.372,43.495,0.008,0.002,0.005,0.065,0.303,0.2255,0.01963,0,0,0,0.14614,0,0,0,0
"160",0,0,0,0,0,0,0,0,0,0,0,0,60.52,17.392,1.748,76.062,5.441,125.392,82.513,17.56857,445.62116,1.43682,35.15329,280.54489,19.31449,0.52727,7.9662,2.49791,0.80665
"161",0,0,0,0,0,0,0,0,0,0,0,0,0,0.805,0.175,281.454,189.54,22.3,5.38,12.63157,3.90372,1.20585,354.34878,21.56994,106.3985,0.31585,14.20471,24.34254,0
"162",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"163",0,0,0,0,0,0,0,0,0,0,0,0,149.43,112.193,816.425,1242.915,857.024,3428.065,12.733,18.62243,0.02499,1.74258,3.71006,0.20672,5.47011,6.80985,0,9.13408,15.67051
"164",0,0,0,0,0,0,0,0,0,0,0,0,76.284,2366.028,15678.159,825.573,0,1129.472,2.421,15.94681,0,0,4.44981,0,115.1444,217.22633,17.87051,3748.18249,813.40998
"165",0,0,0,0,0,0,0,0,0,0,0,0,83.172,2188.174,10175.706,1.331,0,22.675,0,0,0,0,0.29078,0.11456,76.94644,59.08149,9.64118,7132.02432,1136.52074
"166",0,0,0,0,0,0,0,0,0,0,0,0,0,1758.187,0.489,0,0,0,0.001,0,0,0,0,0,0,3.44585,0,1537.66497,58.27276
